"","BirdID","FieldPeriodID","Status","PeriodYear","Island","BirthDate","birthyear","popden","PeriodEnd","BreedGroupID","TerritoryID","newstat","next_status","next_year","next_breedgroup","change","occasionyear","avg_invert","age","SexEstimate"
"535",1580,139,"BrF",2015,"CN",2000-06-05,2000,422,2015-03-05,6879,109,"Dom","Dom",2015,7050,"lifebr",2015,3.03440265886707,15,0
"536",1581,87,"BrM",2008,"CN",2000-04-06,2000,368,2008-09-07,4588,135,"Dom","Dom",2009,4154,"lifebr",2008,2.59212595036396,8,1
"537",1585,40,"ABX",2001,"CN",2000-06-06,2000,305,2001-07-26,3142,9,"Sub","Dom",2002,782,"lifebr",NA,NA,1,1
"538",1586,39,"OFL",2000,"CN",2000-04-07,2000,404,2000-08-13,3049,33,"Sub","Dom",2001,3214,"lifebr",NA,NA,0,0
"539",1587,85,"BrM",2008,"CN",1999-08-08,1999,368,2008-02-21,4413,144,"Dom","Dom",2008,4593,"lifebr",2008,1.83148956081149,9,1
"540",1588,32,"BrF",2004,"CN",2000-04-09,2000,351,2004-05-29,2805,135,"Dom","T",2004,628,"lifebr",NA,NA,4,0
"541",1589,85,"BrF",2008,"CN",2000-04-09,2000,368,2008-02-21,4325,15,"Dom","Dom",2008,4507,"lifebr",2008,1.83148956081149,8,0
"542",1590,37,"BrM",2005,"CN",2000-06-11,2000,374,2005-09-11,681,48,"Dom","Dom",2005,6340,"lifebr",2005,3.76584093842371,5,1
"543",1591,37,"BrM",2005,"CN",2000-06-12,2000,374,2005-09-11,700,75,"Dom","Dom",2005,5785,"lifebr",2005,3.76584093842371,5,1
"544",1592,40,"BrF",2001,"CN",2000-06-12,2000,305,2001-07-26,3215,109,"Dom",NA,NA,NA,"lifebr",NA,NA,1,0
"545",1593,85,"BrM",2008,"CN",2000-06-12,2000,368,2008-02-21,4421,168,"Dom","Dom",2008,4600,"lifebr",2008,1.83148956081149,8,1
"546",1595,77,"BrM",2007,"CN",2000-04-13,2000,379,2007-01-29,3927,67,"Dom","T",2007,4237,"lifebr",2007,2.69293973167199,7,1
"547",1597,32,"BrF",2004,"CN",2000-04-14,2000,351,2004-05-29,2807,138,"Dom","Dom",2004,628,"lifebr",NA,NA,4,0
"548",1598,75,"BrF",2006,"CN",2000-04-14,2000,389,2006-09-02,3833,96,"Dom","Dom",2007,6095,"lifebr",2006,3.14873123228241,6,0
"549",1603,37,"BrF",2005,"CN",2000-06-30,2000,374,2005-09-11,3009,166,"Dom","Dom",2005,6394,"lifebr",2005,3.76584093842371,5,0
"550",1604,118,"BrM",2013,"CN",2000-11-05,2000,318,2013-02-27,5902,83,"Dom","Dom",2013,6207,"lifebr",2013,4.09578878614323,13,1
"551",1606,54,"BrM",2005,"CN",2000-07-04,2000,389,2005-12-11,6328,28,"Dom","Dom",2006,3781,"lifebr",NA,NA,5,1
"552",1608,75,"BrM",2006,"CN",2000-11-08,2000,389,2006-09-02,3845,116,"Dom","Dom",2007,3962,"lifebr",2006,3.14873123228241,6,1
"553",1609,41,"ABX",2002,"CN",2001-06-21,2001,396,2002-10-02,3281,166,"Sub","Dom",2003,513,"lifebr",NA,NA,1,1
"554",1610,75,"BrM",2006,"CN",2000-11-10,2000,389,2006-09-02,3862,155,"Dom","Dom",2007,3979,"lifebr",2006,3.14873123228241,6,1
"555",1611,112,"BrM",2012,"CN",2000-07-10,2000,289,2012-02-28,5688,32,"Dom","T",2012,5299,"lifebr",NA,NA,12,1
"556",1612,30,"BrF",2003,"CN",2000-11-12,2000,373,2003-09-02,521,108,"Dom","Dom",2003,2673,"lifebr",2003,3.65308711255895,3,0
"557",1614,85,"BrF",2008,"CN",2001-05-13,2001,368,2008-02-21,4321,11,"Dom","Dom",2008,4503,"lifebr",2008,1.83148956081149,7,0
"558",1615,40,"BrM",2001,"CN",2000-07-17,2000,305,2001-07-26,3199,85,"Dom",NA,NA,NA,"lifebr",NA,NA,1,1
"559",1616,105,"BrM",2011,"CN",2000-11-20,2000,331,2011-10-02,5155,127,"Dom","Dom",2012,5749,"lifebr",2011,9.22112790135102,11,1
"560",1617,104,"BrF",2010,"CN",2000-07-23,2000,336,2010-09-10,5047,140,"Dom","Dom",2011,5162,"lifebr",2010,3.43745237720491,10,0
"561",1623,37,"BrM",2005,"CN",2001-07-15,2001,374,2005-09-11,728,113,"Dom","Dom",2005,6290,"lifebr",2005,3.76584093842371,4,1
"562",1664,87,"BrF",2008,"CN",2001-11-21,2001,368,2008-09-07,4549,74,"Dom","T",2009,4116,"lifebr",2008,2.59212595036396,7,0
"563",1665,37,"BrF",2005,"CN",2001-11-21,2001,374,2005-09-11,728,113,"Dom","Dom",2005,6290,"lifebr",2005,3.76584093842371,4,0
"564",1666,31,"BrM",2003,"CN",2001-07-20,2001,353,2004-01-14,2618,39,"Dom","Dom",2004,2735,"lifebr",NA,NA,2,1
"565",1670,31,"BrM",2003,"CN",2001-07-26,2001,353,2004-01-14,2632,55,"Dom","Dom",2004,2748,"lifebr",NA,NA,2,1
"566",1672,75,"BrF",2006,"CN",2001-07-28,2001,389,2006-09-02,3835,99,"Dom","Dom",2007,3952,"lifebr",2006,3.14873123228241,5,0
"567",1673,31,"NSA",2003,"CN",2001-07-31,2001,353,2004-01-14,2602,16,"Sub","Dom",2004,2710,"lifebr",NA,NA,2,0
"568",1674,31,"BrF",2003,"CN",2001-12-03,2001,353,2004-01-14,2621,43,"Dom","Dom",2004,2738,"lifebr",NA,NA,2,0
"569",1678,118,"BrF",2013,"CN",2002-07-21,2002,318,2013-02-27,5929,129,"Dom","Dom",2013,6190,"lifebr",2013,4.09578878614323,11,0
"570",1682,85,"BrM",2008,"CN",2001-12-10,2001,368,2008-02-21,4419,165,"Dom","Dom",2008,4598,"lifebr",2008,1.83148956081149,7,1
"571",1683,31,"BrM",2003,"CN",2001-08-07,2001,353,2004-01-14,2662,91,"Dom","Dom",2004,2778,"lifebr",NA,NA,2,1
"572",1684,31,"BrM",2003,"CN",2000-11-24,2000,353,2004-01-14,2619,40,"Dom","Dom",2004,2736,"lifebr",NA,NA,3,1
"573",1695,31,"BrM",2003,"CN",2001-09-12,2001,353,2004-01-14,2623,46,"Dom","Dom",2004,2740,"lifebr",NA,NA,2,1
"574",1697,77,"BrF",2007,"CN",2002-01-15,2002,379,2007-01-29,3948,93,"Dom","Dom",2007,4259,"lifebr",2007,2.69293973167199,5,0
"575",1698,103,"BrM",2010,"CN",2001-09-12,2001,297,2010-03-19,5517,51,"Dom","Dom",2010,4992,"lifebr",2010,2.94367555463228,9,1
"576",1699,54,"BrM",2005,"CN",2002-01-15,2002,389,2005-12-11,6351,66,"Dom","Dom",2006,3808,"lifebr",NA,NA,3,1
"577",1700,31,"BrF",2003,"CN",2001-12-10,2001,353,2004-01-14,2647,72,"Dom","Dom",2004,2763,"lifebr",NA,NA,2,0
"578",1702,103,"BrM",2010,"CN",2002-08-03,2002,297,2010-03-19,5497,23,"Dom","Dom",2010,4974,"lifebr",2010,2.94367555463228,8,1
"579",1708,161,"BrM",2017,"CN",2001-12-20,2001,294,2017-03-03,7681,98,"Dom","Dom",2017,7740,"lifebr",2017,2.49270946172059,16,1
"580",1709,37,"BrM",2005,"CN",2001-12-20,2001,374,2005-09-11,709,86,"Dom","Dom",2005,6363,"lifebr",2005,3.76584093842371,4,1
"581",1710,142,"BrM",2015,"CN",2002-05-21,2002,433,2015-09-29,7060,477,"Dom","Dom",2016,7417,"lifebr",2015,4.85534727125805,13,1
"582",1711,37,"BrM",2005,"CN",2001-12-22,2001,374,2005-09-11,675,40,"Dom","Dom",2005,6336,"lifebr",2005,3.76584093842371,4,1
"583",1714,31,"BrM",2003,"CN",2001-12-25,2001,353,2004-01-14,2606,23,"Dom","Dom",2004,2723,"lifebr",NA,NA,2,1
"584",1716,139,"BrF",2015,"CN",2002-07-20,2002,422,2015-03-05,6863,70,"Dom","Dom",2015,7089,"lifebr",2015,3.03440265886707,13,0
"585",1717,142,"BrF",2015,"CN",2001-08-23,2001,433,2015-09-29,7112,92,"Dom","Dom",2016,7371,"lifebr",2015,4.85534727125805,14,0
"586",1718,37,"BrM",2005,"CN",2001-12-26,2001,374,2005-09-11,718,98,"Dom","Dom",2005,6372,"lifebr",2005,3.76584093842371,4,1
"587",1719,35,"BrM",2005,"CN",2001-12-26,2001,328,2005-01-12,2947,101,"Dom","T",2005,721,"lifebr",2005,5.85391449056688,4,1
"588",1720,54,"BrM",2005,"CN",2001-12-28,2001,389,2005-12-11,6326,25,"Dom","T",2006,3778,"lifebr",NA,NA,4,1
"589",1722,112,"BrM",2012,"CN",2001-08-27,2001,289,2012-02-28,5727,87,"Dom","Dom",2012,5351,"lifebr",NA,NA,11,1
"590",1723,34,"BrM",2004,"CN",2002-05-31,2002,315,2004-09-02,580,24,"Dom","Dom",2005,2890,"lifebr",2004,3.18841004325798,2,1
"591",1724,31,"BrM",2003,"CN",2001-08-29,2001,353,2004-01-14,2597,11,"Dom","Dom",2004,2714,"lifebr",NA,NA,2,1
"592",1725,37,"BrF",2005,"CN",2002-01-01,2002,374,2005-09-11,744,155,"Dom","Dom",2005,6391,"lifebr",2005,3.76584093842371,3,0
"593",1726,31,"BrM",2003,"CN",2002-07-01,2002,353,2004-01-14,2634,57,"Dom","Dom",2004,2750,"lifebr",NA,NA,1,1
"594",1728,34,"BrM",2004,"CN",2002-01-03,2002,315,2004-09-02,2869,154,"Dom","Dom",2005,2969,"lifebr",2004,3.18841004325798,2,1
"595",1729,125,"BrM",2014,"CN",2001-09-01,2001,404,2014-10-04,6741,20,"Dom","Dom",2015,6833,"lifebr",2014,4.45790002850407,13,1
"596",1735,32,"BrF",2004,"CN",2001-09-03,2001,351,2004-05-29,2788,105,"Dom","Dom",2004,2859,"lifebr",NA,NA,3,0
"597",1739,85,"BrM",2008,"CN",2002-07-26,2002,368,2008-02-21,4351,53,"Dom","Dom",2008,4532,"lifebr",2008,1.83148956081149,6,1
"598",1740,87,"BrF",2008,"CN",2001-09-10,2001,368,2008-09-07,4499,5,"Dom","Dom",2009,4065,"lifebr",2008,2.59212595036396,7,0
"599",1742,85,"BrM",2008,"CN",2002-07-28,2002,368,2008-02-21,4366,71,"Dom","Dom",2008,4547,"lifebr",2008,1.83148956081149,6,1
"600",1743,87,"BrM",2008,"CN",2002-08-05,2002,368,2008-09-07,4522,39,"Dom","T",2009,4089,"lifebr",2008,2.59212595036396,6,1
"601",1744,103,"BrM",2010,"CN",2001-09-13,2001,297,2010-03-19,5524,60,"Dom","Dom",2010,4999,"lifebr",2010,2.94367555463228,9,1
"602",1747,34,"BrM",2004,"CN",2002-07-25,2002,315,2004-09-02,2843,72,"Dom","Dom",2005,2924,"lifebr",2004,3.18841004325798,2,1
"603",1750,139,"BrM",2015,"CN",2002-07-29,2002,422,2015-03-05,6823,1,"Dom","Dom",2015,7061,"lifebr",2015,3.03440265886707,13,1
"604",1751,41,"BrM",2002,"CN",2001-09-17,2001,396,2002-10-02,843,134,"Dom","T",2003,3318,"lifebr",NA,NA,1,1
"605",1752,103,"BrM",2010,"CN",2002-08-18,2002,297,2010-03-19,5514,47,"Dom","Dom",2010,4989,"lifebr",2010,2.94367555463228,8,1
"606",1753,104,"BrF",2010,"CN",2002-01-22,2002,336,2010-09-10,4971,16,"Dom","T",2011,5095,"lifebr",2010,3.43745237720491,8,0
"607",1754,85,"BrM",2008,"CN",2001-09-19,2001,368,2008-02-21,4374,81,"Dom","Dom",2008,4555,"lifebr",2008,1.83148956081149,7,1
"608",1757,103,"BrF",2010,"CN",2001-09-23,2001,297,2010-03-19,5522,58,"Dom","Dom",2010,4997,"lifebr",2010,2.94367555463228,9,0
"609",1758,31,"BrF",2003,"CN",2002-07-10,2002,353,2004-01-14,2623,46,"Dom","Dom",2004,2740,"lifebr",NA,NA,1,0
"610",1759,54,"BrM",2005,"CN",2001-09-25,2001,389,2005-12-11,6392,159,"Dom","T",2006,3863,"lifebr",NA,NA,4,1
"611",1760,54,"BrF",2005,"CN",2001-10-02,2001,389,2005-12-11,6302,121,"Dom","Dom",2006,3847,"lifebr",NA,NA,4,0
"612",1762,173,"BrM",2019,"CN",2002-10-10,2002,406,2019-09-23,8199,15,"Dom","Dom",2020,8317,"lifebr",2019,4.91754018114599,17,1
"613",1763,118,"BrF",2013,"CN",2002-06-08,2002,318,2013-02-27,5643,3,"Dom","Dom",2013,6162,"lifebr",2013,4.09578878614323,11,0
"614",1764,35,"BrF",2005,"CN",2003-03-10,2003,328,2005-01-12,640,40,"Dom","Dom",2005,675,"lifebr",2005,5.85391449056688,2,0
"615",1765,104,"BrF",2010,"CN",2002-06-10,2002,336,2010-09-10,4989,47,"Dom","Dom",2011,5109,"lifebr",2010,3.43745237720491,8,0
"616",1766,87,"BrM",2008,"CN",2003-02-13,2003,368,2008-09-07,4550,75,"Dom","Dom",2009,4117,"lifebr",2008,2.59212595036396,5,1
"617",1767,77,"BrM",2007,"CN",2002-06-15,2002,379,2007-01-29,3886,11,"Dom","Dom",2007,4196,"lifebr",2007,2.69293973167199,5,1
"618",1768,32,"ABX",2004,"CN",2003-03-20,2003,351,2004-05-29,2744,51,"Sub","Dom",2004,606,"lifebr",NA,NA,1,1
"619",1769,87,"BrM",2008,"CN",2003-02-20,2003,368,2008-09-07,4534,55,"Dom","Dom",2009,4101,"lifebr",2008,2.59212595036396,5,1
"620",1771,41,"BrF",2002,"CN",2001-08-21,2001,396,2002-10-02,779,5,"Dom","Dom",2003,448,"lifebr",NA,NA,1,0
"621",1772,75,"BrF",2006,"CN",2003-03-26,2003,389,2006-09-02,3774,20,"Dom","Dom",2007,3892,"lifebr",2006,3.14873123228241,3,0
"622",1773,37,"BrM",2005,"CN",2002-06-26,2002,374,2005-09-11,666,27,"Dom","Dom",2005,6327,"lifebr",2005,3.76584093842371,3,1
"623",1774,85,"BrM",2008,"CN",2002-10-29,2002,368,2008-02-21,4367,72,"Dom","Dom",2008,4548,"lifebr",2008,1.83148956081149,6,1
"624",1775,75,"BrM",2006,"CN",2002-06-28,2002,389,2006-09-02,3773,16,"Dom","T",2007,3891,"lifebr",2006,3.14873123228241,4,1
"625",1777,87,"BrM",2008,"CN",2003-03-30,2003,368,2008-09-07,4602,171,"Dom","Dom",2009,4168,"lifebr",2008,2.59212595036396,5,1
"626",1778,77,"BrF",2007,"CN",2002-11-03,2002,379,2007-01-29,3888,13,"Dom","Dom",2007,4198,"lifebr",2007,2.69293973167199,5,0
"627",1779,85,"BrF",2008,"CN",2002-07-01,2002,368,2008-02-21,4380,88,"Dom","Dom",2008,4561,"lifebr",2008,1.83148956081149,6,0
"628",1781,37,"BrF",2005,"CN",2002-07-02,2002,374,2005-09-11,752,174,"Dom","Dom",2005,6399,"lifebr",2005,3.76584093842371,3,0
"629",1783,92,"BrM",2009,"CN",2003-04-08,2003,349,2009-09-18,4813,472,"Dom","Dom",2010,5594,"lifebr",2009,4.55094243891926,6,1
"630",1784,31,"NSA",2003,"CN",2002-11-09,2002,353,2004-01-14,2647,72,"Sub","Dom",2004,2763,"lifebr",NA,NA,1,1
"631",1786,30,"BrM",2003,"CN",2002-07-10,2002,373,2003-09-02,2582,59,"Dom",NA,NA,NA,"lifebr",2003,3.65308711255895,1,1
"632",1787,82,"BrM",2007,"CN",2002-11-13,2002,396,2007-09-16,4214,36,"Dom","Dom",2008,4339,"lifebr",2007,2.00111878419741,5,1
"633",1788,77,"BrM",2007,"CN",2002-11-14,2002,379,2007-01-29,3966,125,"Dom","Dom",2007,4278,"lifebr",2007,2.69293973167199,5,1
"634",1789,82,"BrF",2007,"CN",2002-11-19,2002,396,2007-09-16,4290,154,"Dom","Dom",2008,4414,"lifebr",2007,2.00111878419741,5,0
"635",1790,85,"BrF",2008,"CN",2002-11-17,2002,368,2008-02-21,4396,112,"Dom","Dom",2008,4576,"lifebr",2008,1.83148956081149,6,0
"636",1793,31,"BrM",2003,"CN",2002-07-21,2002,353,2004-01-14,2698,160,"Dom","Dom",2004,2815,"lifebr",NA,NA,1,1
"637",1794,32,"ABX",2004,"CN",2002-07-22,2002,351,2004-05-29,2807,138,"Sub","Dom",2004,2865,"lifebr",NA,NA,2,1
"638",1795,90,"BrM",2009,"CN",2002-07-26,2002,332,2009-03-03,4076,22,"Dom","Dom",2009,4711,"lifebr",2009,3.28909595669203,7,1
"639",1796,77,"BrM",2007,"CN",2002-07-28,2002,379,2007-01-29,3948,93,"Dom","Dom",2007,4259,"lifebr",2007,2.69293973167199,5,1
"640",1797,54,"BrM",2005,"CN",2002-11-30,2002,389,2005-12-11,6367,92,"Dom","Dom",2006,3829,"lifebr",NA,NA,3,1
"641",1798,103,"BrF",2010,"CN",2003-07-22,2003,297,2010-03-19,5586,178,"Dom","Dom",2010,5062,"lifebr",2010,2.94367555463228,7,0
"642",1799,30,"SEEN1",2003,"CN",2002-12-01,2002,373,2003-09-02,511,88,"Sub","Dom",2003,2640,"lifebr",2003,3.65308711255895,1,1
"643",1801,118,"BrM",2013,"CN",2002-12-12,2002,318,2013-02-27,5933,138,"Dom","Dom",2013,6153,"lifebr",2013,4.09578878614323,11,1
"644",1802,103,"BrM",2010,"CN",2002-08-10,2002,297,2010-03-19,5536,79,"Dom","Dom",2010,5012,"lifebr",2010,2.94367555463228,8,1
"645",1803,104,"BrF",2010,"CN",2002-08-11,2002,336,2010-09-10,5012,79,"Dom","Dom",2011,5128,"lifebr",2010,3.43745237720491,8,0
"646",1805,103,"BrF",2010,"CN",2003-08-01,2003,297,2010-03-19,6219,72,"Dom","Dom",2010,5008,"lifebr",2010,2.94367555463228,7,0
"647",1808,82,"BrM",2007,"CN",2003-08-07,2003,396,2007-09-16,4297,169,"Dom","Dom",2008,4422,"lifebr",2007,2.00111878419741,4,1
"648",1819,112,"BrM",2012,"CN",2003-08-05,2003,289,2012-02-28,5767,171,"Dom","Dom",2012,5627,"lifebr",NA,NA,9,1
"649",1821,142,"BrF",2015,"CN",2002-08-16,2002,433,2015-09-29,7126,60,"Dom","Dom",2016,7349,"lifebr",2015,4.85534727125805,13,0
"650",1822,34,"BrM",2004,"CN",2002-08-17,2002,315,2004-09-02,2855,96,"Dom","Dom",2005,2943,"lifebr",2004,3.18841004325798,2,1
"651",1823,82,"BrM",2007,"CN",2002-08-19,2002,396,2007-09-16,4253,85,"Dom","Dom",2008,4377,"lifebr",2007,2.00111878419741,5,1
"652",1824,125,"BrF",2014,"CN",2003-08-10,2003,404,2014-10-04,6733,605,"Dom","Dom",2015,6844,"lifebr",2014,4.45790002850407,11,0
"653",1826,173,"BrF",2019,"CN",2003-08-09,2003,406,2019-09-23,8181,9,"Dom","Dom",2020,8314,"lifebr",2019,4.91754018114599,16,0
"654",1827,118,"BrF",2013,"CN",2002-12-24,2002,318,2013-02-27,5888,61,"Dom","Dom",2013,6172,"lifebr",2013,4.09578878614323,11,0
"655",1831,82,"BrM",2007,"CN",2003-08-19,2003,396,2007-09-16,4229,57,"Dom","Dom",2008,4354,"lifebr",2007,2.00111878419741,4,1
"656",1848,92,"BrM",2009,"CN",2003-08-17,2003,349,2009-09-18,4716,26,"Dom","Dom",2010,5500,"lifebr",2009,4.55094243891926,6,1
"657",1851,87,"BrF",2008,"CN",2003-01-02,2003,368,2008-09-07,4572,108,"Dom","Dom",2009,4139,"lifebr",2008,2.59212595036396,5,0
"658",1857,122,"BrF",2013,"CN",2003-08-21,2003,355,2013-09-30,6110,28,"Dom","Dom",2014,6438,"lifebr",2013,3.25588827134803,10,0
"659",1859,28,"NSA",1999,"CN",1988-09-13,1988,376,1999-09-26,359,15,"Sub","Dom",2000,3036,"lifebr",1999,5.15521640609487,11,0
"660",1861,22,"BrM",1997,"CN",1994-06-05,1994,379,1997-08-28,26,22,"Dom",NA,NA,NA,"lifebr",1997,6.34906043057842,3,1
"661",1862,39,"BrM",2000,"CN",1990-07-02,1990,404,2000-08-13,3103,115,"Dom","Dom",2001,3219,"lifebr",NA,NA,10,1
"662",1865,77,"BrF",2007,"CN",2003-09-15,2003,379,2007-01-29,3958,110,"Dom","Dom",2007,4270,"lifebr",2007,2.69293973167199,4,0
"663",1867,82,"BrM",2007,"CN",2003-08-19,2003,396,2007-09-16,4281,128,"Dom","Dom",2008,4405,"lifebr",2007,2.00111878419741,4,1
"664",1868,166,"BrM",2018,"CN",2003-08-09,2003,357,2018-03-14,7885,46,"Dom","Dom",2018,8018,"lifebr",2018,5.90194399427842,15,1
"665",1869,125,"BrM",2014,"CN",2003-08-07,2003,404,2014-10-04,6704,154,"Dom","Dom",2015,6810,"lifebr",2014,4.45790002850407,11,1
"666",1870,32,"BrF",2004,"CN",2003-08-08,2003,351,2004-05-29,2769,80,"Dom","Dom",2004,2845,"lifebr",NA,NA,1,0
"667",1871,87,"BrM",2008,"CN",2003-04-25,2003,368,2008-09-07,4564,94,"Dom","Dom",2009,4131,"lifebr",2008,2.59212595036396,5,1
"668",1881,125,"BrM",2014,"CN",2003-08-22,2003,404,2014-10-04,6740,70,"Dom","Dom",2015,6863,"lifebr",2014,4.45790002850407,11,1
"669",1882,31,"ABX",2003,"CN",2003-04-30,2003,353,2004-01-14,2695,155,"Sub","Dom",2004,2754,"lifebr",NA,NA,0,1
"670",1886,92,"BrM",2009,"CN",2002-07-20,2002,349,2009-09-18,4785,134,"Dom","Dom",2010,5567,"lifebr",2009,4.55094243891926,7,1
"671",1890,82,"BrM",2007,"CN",2003-08-07,2003,396,2007-09-16,4293,160,"Dom","Dom",2008,4418,"lifebr",2007,2.00111878419741,4,1
"672",1891,37,"BrF",2005,"CN",2002-05-27,2002,374,2005-09-11,735,128,"Dom","Dom",2005,5788,"lifebr",2005,3.76584093842371,3,0
"673",1892,35,"BrF",2005,"CN",2001-09-27,2001,328,2005-01-12,2932,82,"Dom","T",2005,706,"lifebr",2005,5.85391449056688,4,0
"674",1895,92,"BrF",2009,"CN",2003-09-07,2003,349,2009-09-18,4755,81,"Dom","Dom",2010,5537,"lifebr",2009,4.55094243891926,6,0
"675",1897,92,"BrM",2009,"CN",2003-09-17,2003,349,2009-09-18,4745,68,"Dom","Dom",2010,5529,"lifebr",2009,4.55094243891926,6,1
"676",2954,32,"BrF",2004,"CN",2003-05-24,2003,351,2004-05-29,2778,91,"Dom","Dom",2004,2852,"lifebr",NA,NA,1,0
"677",2957,35,"BrF",2005,"CN",2002-11-22,2002,328,2005-01-12,2958,123,"Dom","Dom",2005,3006,"lifebr",2005,5.85391449056688,3,0
"678",2959,103,"BrF",2010,"CN",2003-05-25,2003,297,2010-03-19,5521,57,"Dom","Dom",2010,4996,"lifebr",2010,2.94367555463228,7,0
"679",2960,144,"BrM",2016,"CN",2003-09-27,2003,297,2016-03-09,7313,2,"Dom","Dom",2016,7529,"lifebr",2016,2.28246726385627,13,1
"680",2962,77,"BrM",2007,"CN",2004-03-26,2004,379,2007-01-29,3896,25,"Dom","Dom",2007,4206,"lifebr",2007,2.69293973167199,3,1
"681",2964,82,"BrM",2007,"CN",2002-12-28,2002,396,2007-09-16,4245,75,"Dom","Dom",2008,4369,"lifebr",2007,2.00111878419741,5,1
"682",2966,164,"BrM",2017,"CN",2004-02-26,2004,399,2017-09-20,7750,24,"Dom","Dom",2018,7873,"lifebr",2017,11.6117696290016,13,1
"683",2968,116,"BrF",2012,"CN",2003-10-02,2003,321,2012-09-30,5303,55,"Dom","Dom",2013,5883,"lifebr",2012,4.47840260394996,9,0
"684",2970,32,"BrF",2004,"CN",2003-05-30,2003,351,2004-05-29,2823,174,"Dom",NA,NA,NA,"lifebr",NA,NA,1,0
"685",2974,159,"BrM",2016,"CN",2004-02-08,2004,327,2016-09-19,7525,178,"Dom","Dom",2017,7714,"lifebr",2016,4.21428620244736,12,1
"686",2977,54,"BrF",2005,"CN",2004-02-10,2004,389,2005-12-11,6301,157,"Dom","T",2006,3863,"lifebr",NA,NA,1,0
"687",2980,82,"BrM",2007,"CN",2004-02-12,2004,396,2007-09-16,4190,3,"Dom","Dom",2008,4314,"lifebr",2007,2.00111878419741,3,1
"688",2981,77,"BrF",2007,"CN",2003-10-25,2003,379,2007-01-29,3910,45,"Dom","Dom",2007,4220,"lifebr",2007,2.69293973167199,4,0
"689",2982,82,"BrF",2007,"CN",2003-09-26,2003,396,2007-09-16,4301,177,"Dom","Dom",2008,4426,"lifebr",2007,2.00111878419741,4,0
"690",2983,85,"BrF",2008,"CN",2003-05-02,2003,368,2008-02-21,4373,80,"Dom","Dom",2008,4554,"lifebr",2008,1.83148956081149,5,0
"691",2984,87,"BrF",2008,"CN",2003-05-24,2003,368,2008-09-07,4496,2,"Dom","T",2009,4062,"lifebr",2008,2.59212595036396,5,0
"692",2987,34,"BrF",2004,"CN",2002-11-22,2002,315,2004-09-02,596,53,"Dom","Dom",2005,2907,"lifebr",2004,3.18841004325798,2,0
"693",2988,103,"BrM",2010,"CN",2004-03-07,2004,297,2010-03-19,5493,14,"Dom","Dom",2010,4969,"lifebr",2010,2.94367555463228,6,1
"694",2989,112,"BrF",2012,"CN",2004-03-07,2004,289,2012-02-28,5718,75,"Dom","T",2012,5324,"lifebr",NA,NA,8,0
"695",2990,103,"BrM",2010,"CN",2004-03-16,2004,297,2010-03-19,5515,48,"Dom","Dom",2010,4990,"lifebr",2010,2.94367555463228,6,1
"696",2991,159,"BrM",2016,"CN",2003-11-28,2003,327,2016-09-19,7563,179,"Dom","Dom",2017,7715,"lifebr",2016,4.21428620244736,13,1
"697",2992,34,"BrF",2004,"CN",2003-07-17,2003,315,2004-09-02,2865,138,"Dom","Dom",2005,2965,"lifebr",2004,3.18841004325798,1,0
"698",2994,34,"BrM",2004,"CN",2002-12-28,2002,315,2004-09-02,601,59,"Dom","Dom",2005,2913,"lifebr",2004,3.18841004325798,2,1
"699",3000,75,"BrM",2006,"CN",2004-03-29,2004,389,2006-09-02,3833,96,"Dom","Dom",2007,6095,"lifebr",2006,3.14873123228241,2,1
"700",3002,118,"BrF",2013,"CN",2003-12-01,2003,318,2013-02-27,5931,135,"Dom","Dom",2013,6191,"lifebr",2013,4.09578878614323,10,0
"701",3003,77,"BrF",2007,"CN",2004-04-11,2004,379,2007-01-29,3992,179,"Dom","T",2007,4303,"lifebr",2007,2.69293973167199,3,0
"702",3005,90,"BrM",2009,"CN",2004-08-13,2004,332,2009-03-03,4147,123,"Dom","Dom",2009,4779,"lifebr",2009,3.28909595669203,5,1
"703",3010,37,"BrF",2005,"CN",2004-08-18,2004,374,2005-09-11,3003,53,"Dom","Dom",2005,6343,"lifebr",2005,3.76584093842371,1,0
"704",3019,87,"BrM",2008,"CN",2004-08-25,2004,368,2008-09-07,4612,474,"Dom","Dom",2009,4178,"lifebr",2008,2.59212595036396,4,1
"705",3020,77,"BrM",2007,"CN",2004-10-22,2004,379,2007-01-29,3907,40,"Dom","T",2007,4217,"lifebr",2007,2.69293973167199,3,1
"706",3021,85,"BrM",2008,"CN",2004-10-24,2004,368,2008-02-21,4361,66,"Dom","Dom",2008,4542,"lifebr",2008,1.83148956081149,4,1
"707",3024,75,"BrM",2006,"CN",2004-10-20,2004,389,2006-09-02,3844,113,"Dom","Dom",2007,3961,"lifebr",2006,3.14873123228241,2,1
"708",3084,40,"BrF",2001,"CN",2000-07-12,2000,305,2001-07-26,3179,58,"Dom",NA,NA,NA,"lifebr",NA,NA,1,0
"709",3085,159,"BrF",2016,"CN",2004-10-22,2004,327,2016-09-19,7536,20,"Dom","Dom",2017,7637,"lifebr",2016,4.21428620244736,12,0
"710",3086,166,"BrF",2018,"CN",2004-10-23,2004,357,2018-03-14,7868,3,"Dom","Dom",2018,7966,"lifebr",2018,5.90194399427842,14,0
"711",3089,173,"BrM",2019,"CN",2004-11-04,2004,406,2019-09-23,8266,86,"Dom","Dom",2020,8391,"lifebr",2019,4.91754018114599,15,1
